e1544f248d39d4eabfd6a57f41ce2c73d126c57a27b52e5df4da6082dc8a4da4	1077	FILTER_CALIBRATION.md
5117a0b546fa136c9ef10d7ae69d3ffd2393af34b036bda881a90a8b0c9205b2	3100	PILOT.md
daf5f2c83acb1c51df7193e34278b1e0b6745b70758c71b0c490a43e4ebc80e7	2838	PILOT_EVALUATION.md
bf4f779a79c16c50c988000af216c46f4f5b383fc7dacffffd30330b5148e10e	1558	PUBMED_SEARCH.md
c9d2da9c3de65aa2cb4fa720761e3096f4a179bfb6bf8cdf15accf7af9b5be46	1311	PUBMED_V2_VALIDATION.json
9855ba6e4617cb35c1c5a227ff026fd5a1631aa29fef49b09681286d5dcb0469	4692	REPRODUCE.md
a1e96b2f0ae05d10502526737f35cf20eab625915124bd6219a358c2ee3de53b	2157	VALIDATION.json
def5faf5191081f603a22dfc6dda243a79235211ada7ee87d56f3f3bd0e6a60c	477	abstract-invalid.csv
7a70bc12e2b5ee7cb1bba4785541e790c4cfbb6d5feb61a6337964a02ebcf6f4	51242	abstract-unavailable.csv
0f44b5109b41181abfd5c99f7ba5d9a29ea4a7be6d89f96624be23b49f7c230b	291602	ai/inputs/broad-filter.txt
0e2b61a6c900bf5e0e1084371e013f44adfb7ccbf51bfcee28d4d50140759fd2	787645	ai/inputs/profile-verification.txt
b913e138ca6d3e24e02df8a220e8a8c9017d96dcbdf7ba5f6b2d88262a999bfc	1030828	ai/inputs/project-assessment.txt
3797bca8b3d533a262c94594f24e414adf0edca11637bb28e2928443cee54e2a	142414	ai/inputs/pubmed-v2-profile-verification.txt
b42ce47f73816c00d9da4b0fbd0e86b4b5f4215e244389c26c2a12202bdaa022	27527	ai/outputs/broad-filter.json
6bc15f27732b9b43721d479c32e892e1dd32e30bf5ff33c5ac561cd797a92a91	7704	ai/outputs/profile-verification.json
4a6548ffa3474ce4705c4bc97bccbd403ad7770f293a390eabdeb3e84d223547	2598	ai/outputs/pubmed-v2-profile-verification.json
e0a6011abe7a08e6779fe8f9d8cf3b754c1548c545e3fea44b3d4996e47f5c1b	700	ai/prompts/broad-filter.md
98c966c58db741a5f637f19baa9d419b48503d09212d35c1b5c0c83f9768f1f1	558	ai/prompts/profile-verification.md
9a3c0f9072c594bb6764eefa7412613a46ad223456bb7a76b19b7ab485ddf328	1030	ai/prompts/project-assessment.md
2e9bac24a6b7a022818cea6a32cf1c62983148e80e7a0af9003833429999a4f3	586	ai/schemas/broad-filter.schema.json
34fd3498c2a7fb6445f5180e59734e7530cc59a0c1fd920563d0d17495264c45	792	ai/schemas/profile-verification.schema.json
5f5b0d494dd5de56c2794232a2613ac5d62a80e36d936a502039f1abed08ee52	951	ai/schemas/project-assessment.schema.json
17f9a88bc59b97a8218a5dcf2f0dc931e7e81aeb202666b8603309d7d324ced3	30521	ai/traces/broad-filter.jsonl
2600abf5812f69fd14580c4ef812bf8f1d8430230644fdfbefc4c99f5300a186	792	ai/traces/broad-filter.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	ai/traces/broad-filter.stderr.txt
b7aa6e11a4118e22fdc982d7e997327cb4620e84731939a2b62091aa398415a8	5573	ai/traces/profile-verification.attempt1-web-search.jsonl
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	ai/traces/profile-verification.attempt1-web-search.stderr.txt
930a217cb0e23428c880235af78d351023301930a5ca1da7bcdb2b59120f9a96	8712	ai/traces/profile-verification.jsonl
74dcec7efe8f7167032ffa08ba5aa9bad78fed6180cd3e8131bd428688f19381	848	ai/traces/profile-verification.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	ai/traces/profile-verification.stderr.txt
c4754c3945461e227125280ae29cf4f2b9944634be54f9b1ed0ade25a3610484	3145	ai/traces/pubmed-v2-profile-verification.jsonl
e5cdc55af88eceebdb1a4c7fceb7347b9fe8eb1847fd59826111fca81705b451	898	ai/traces/pubmed-v2-profile-verification.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	ai/traces/pubmed-v2-profile-verification.stderr.txt
e616dc458bcb5a8362f44374f95b533b3e5c01b166b1b5557ace051fe730b939	16766	article-project-links.csv
29f24aa17ce8abb2fa30dbb653ffe725468a617ac4002db44fe45c846a9fef67	375	audit/attempt1-pubmed-id-bug/NOTE.md
7d0ca5200fc416fda07ae64f50b83b61093014b230a7c462b94717c8943b89ac	296238	audit/attempt1-pubmed-id-bug/ai-inputs/broad-filter.txt
5f560eeff74e27a39eb234b184a6024278599581eb7807eb202545a077e08813	628487	audit/attempt1-pubmed-id-bug/ai-inputs/project-assessment.txt
5a172ecd0e62ad963d238bbfcb706993458d0d4ce9679bfe44fe79e70e2f5181	29222	audit/attempt1-pubmed-id-bug/ai-outputs/broad-filter.json
36e2d1a134abb61c74d3781edf5d2a0c86d32e65b3422f7ede6e191f03c3228b	4186	audit/attempt1-pubmed-id-bug/ai-outputs/project-assessment.json
ea2fbfd0b6e48315b6f8a57d810ba047bd971d0bf140e9d10034d3cb83978ac2	32244	audit/attempt1-pubmed-id-bug/ai-traces/broad-filter.jsonl
531156c03b2de125a0a0b0f0c402889b85fc4131944dd7cbfded9c5231805cee	792	audit/attempt1-pubmed-id-bug/ai-traces/broad-filter.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	audit/attempt1-pubmed-id-bug/ai-traces/broad-filter.stderr.txt
c5dcc0172f8ed2905f51f39c7d680e50b3b7b0533b977024af4f89bc4aa21cd7	4672	audit/attempt1-pubmed-id-bug/ai-traces/project-assessment.jsonl
004b50a023f6f4643a6e7ea994a53c742abd6b1df6fc0269d54502c8ab8b23eb	834	audit/attempt1-pubmed-id-bug/ai-traces/project-assessment.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	audit/attempt1-pubmed-id-bug/ai-traces/project-assessment.stderr.txt
2f5dec43ec355dbc60674f3c08fcd0cec99656ba3ab8a5b8a7bb459b4c9525d0	116	audit/attempt1-pubmed-id-bug/derived/aggregate_counts.json
fd89efaad07090ed6e0f835089348118bc2545cde0cd7b0977496be95f4d7e9a	627425	audit/attempt1-pubmed-id-bug/derived/assessment_sample.json
5a5464188fa99ab3fe45ed22e2042269c7aa4936825323e841e6d05f50624b0a	303411	audit/attempt1-pubmed-id-bug/derived/broad_sample.json
c029382ec076665b575ead7a7a3bc9c353f65b8d61f70da59bf3ff5ba620253e	569923	audit/attempt1-pubmed-id-bug/derived/fulltext_sample.json
635bee431efeb6749de8b34e56ba35541d2951b7e3b92b8d2f8806e9c1843500	2925594	audit/attempt1-pubmed-id-bug/derived/works.json
504cecb194cb9a1f8a37a5bbd119e7f0f8987876252e3a6e9213d9605fe9efc0	196	audit/attempt2-profile-sample/NOTE.md
8bb3c8aa10c84ba5806bbeb8c85963438fa20ac7bba9965e4844371f640078e9	147807	audit/attempt2-profile-sample/ai-inputs/profile-verification.txt
e92e309f49bc23b40bfc4cbafdd33e5f1a0d4928b824d644b8cd14865435b389	7261	audit/attempt2-profile-sample/ai-outputs/profile-verification.json
2660e1a4c2971dbf7ff89f09253cca30b2a4fd3eb9d9cf658a576439a3bebaf8	8268	audit/attempt2-profile-sample/ai-traces/profile-verification.jsonl
2ff1e7806d6e5eda984202632a6385f0596db7a0e1a93cfa0cbd6d82f2f1116d	848	audit/attempt2-profile-sample/ai-traces/profile-verification.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	audit/attempt2-profile-sample/ai-traces/profile-verification.stderr.txt
6068fce5e382c1215ffffbe1a3f8b43522b9cd5fb2c13e759007cd5bda633d26	147682	audit/attempt2-profile-sample/derived/profile_evidence.json
59bbaa942ada292fe44feaaca52df0642b304a630268d76449b37df92a561466	245	audit/attempt3-author-projects-only/NOTE.md
27e71b04a96bdd44ce044b42b92c7c51a96fdebb7cc58d2fa2451e1d006c1882	566149	audit/attempt3-author-projects-only/ai-inputs/project-assessment.txt
72eb5e288e3c7532b9adb4956bad6a7969d6532e8e8de7bc5e1e6189bca4fc5f	4006	audit/attempt3-author-projects-only/ai-outputs/project-assessment.json
d8598679ff7f6c7973e408f4a224d69ebb6e0ccbf949dfc25c62593bd450f210	4486	audit/attempt3-author-projects-only/ai-traces/project-assessment.jsonl
352f3dcafd5784bfe32787dfc780b1315a0efd1302562715222d2c5aee4bc8ce	834	audit/attempt3-author-projects-only/ai-traces/project-assessment.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	audit/attempt3-author-projects-only/ai-traces/project-assessment.stderr.txt
3811382ba0cf6029601a1e86a0697bff422ab5b7216647628ba2ef6ce1ad7d9d	565087	audit/attempt3-author-projects-only/derived/assessment_sample.json
fa5aac086f7cf1e2a96d99e28a56c777305495f44e3a8ad7bbf08cb62aafedc1	2455	audit/non-pubmed-verification/NOTE.md
38a1b0f1b4d9affc3a2c12544b051f3486c6280b3ee6504c5ccbb523314169a8	7484	audit/non-pubmed-verification/papers.csv
37233fa24db2ae8500c2d720e1aa1cfb8f186b7d96af26a2741fa71c3570ec15	48410	audit/non-pubmed-verification/pubmed_checks.json
898655396cc1f7707d3f802875838f1cacbda92c3be2e9f0f0f786816ccdc9b3	10087	audit/non-pubmed-verification/verify.py
ddb5b1f2c76a762ffc6776fd517c1090a253b3e75ee5941d28f6273055f5b12b	286094	derived/abstract-enrichment.json
dcb53a84b0cd31604de96466859f92885896963adb667658ef89228fe7969870	564	derived/aggregate_counts.json
7cd841d11a6227e2eeaf993810932020610ed0dd1f98fe39f3ce6fdc19cca9a0	1029766	derived/assessment_sample.json
29635b8ab744be08d96d30209f5dfbaf97f0ea50f91126234a6cd7c87716bc14	5786	derived/authors.json
5a63a7ad716278fe57791015fd40ffd93133fe8746603522c179cc93fec4ba8a	298667	derived/broad_sample.json
d20f0f9aa81b8770034346a40c502dda7d61de23bb83eee22d6de42d00446413	105244	derived/eligibility-resolution.json
09548a4e5cd3dd1fefeb205dec7f273dbcc6dc72b3c74b947e5c6f5dea1e5291	508829	derived/fulltext_sample.json
440c30d1843852a9eaff08483f0a66a33ab271623cc1c368779367a7dc69259c	791156	derived/profile_evidence.json
571fc751f8cb90a7d47de014b97aaeb0b391f929e7dcd48d21b65a72c0aa3e3d	91632	derived/pubmed-ben-van-hout.json
c84a843e31f800beb717530ee079e00eb4db80c7c23da51c6bef28dba62cddd5	225606	derived/pubmed-ciaran-o-neill.json
e8e218c435b9c4aeae27b22c517b1cf464c889ff3adede0476aa0879a8f4c57e	103878	derived/pubmed-elly-stolk.json
a509b23cc8a374ed87b3d1f88ea142b428910b7b266ec6acd745378e7ba48b07	4899	derived/pubmed-fredrick-purba.json
657b5b37faba8913a19c1d76a62f64f00691179926169257f77c5fc722ce560c	50518	derived/pubmed-gerard-de-pouvourville.json
e4be862c42609d24547c217f4f1038ab6b178f808a7724eb6b810e839e631c73	13167	derived/pubmed-maksat-jumamyradov.json
e21637a1e96395821ecd7a444c95718548b6c175b99b9e29445d8f12a1ef8b4d	3314	derived/pubmed-margreet-franken.json
f2837a24c16781c5808f2dace232f9549cfbe43a662165e93558651ef2426e3f	13950	derived/pubmed-nyantara-wickramasekera.json
1479fa1cf2a6e31c904ad1bb75f87509b8e3382988e0f78dce0239c121e33589	43171	derived/pubmed-philip-powell.json
cf186462b745880f160c32039c5f09ac60c477cd5cd4a0f20c8bb358d2c2b869	103282	derived/pubmed-piyameth-dilokthornsakul.json
619e7b94e39a72fd87f769284c19cc7bdf2d11192b192316a0c5f92d16254dfa	171259	derived/pubmed-v2-ben-van-hout.json
7c948de7c8f35831363935d68fb1104546803ea3e6499fdab3f00196b0e8efa2	399314	derived/pubmed-v2-ciaran-o-neill.json
11c9b55dc414a2a4afd758f516e1a4e047d2e8addb6e6be7e33d0e729d3f22cc	219538	derived/pubmed-v2-elly-stolk.json
58feaf3e30d9c60374e95089c400d930ca94375163ceff5b2836bcb1c58a572f	142793	derived/pubmed-v2-fredrick-purba.json
ea1added6644c0f7826ac2de60776ccf7eb5128ad7e0dcf05e7c509c201b82d4	64486	derived/pubmed-v2-gerard-de-pouvourville.json
e4be862c42609d24547c217f4f1038ab6b178f808a7724eb6b810e839e631c73	13167	derived/pubmed-v2-maksat-jumamyradov.json
fe5d7a7fd51620baac76d4da4803e58063d2063f292e36db090de4bb6ab53a98	74143	derived/pubmed-v2-margreet-franken.json
9e336566e99fe2fde110f88453b7f11aa5de55ad4ad0f812b88e0bdec66affa3	63864	derived/pubmed-v2-nyantara-wickramasekera.json
1d7e06939b0a2f2c622c3a9766feba963c580c830354322cee13617997c7c3ef	138527	derived/pubmed-v2-philip-powell.json
efab1173c482c8f668abba62dfa4fce5efde2a2ceacaa7fa8b0544f6a73a18da	107814	derived/pubmed-v2-piyameth-dilokthornsakul.json
fc7d8eaaa95b91c1614733dbfcd4e483c2ee1fbfe34254c685189f2d43019ae3	141859	derived/pubmed-v2-profile-evidence.json
d06e16011b7f812ccd2fb0f30c481008616298b2bd94e407a4866682cb61292c	35863	derived/pubmed-v2-queries.json
18f5f4d1c7ca054bf4526ab9c5a587cff6f66a8ceb781441786168ff5d14a73a	41572	derived/scholar-ben-van-hout.json
aac0ac687f83fcb1c2ffd83ca6ebbd6ec8d89e209d8cfb96033e742652820de2	42541	derived/scholar-fredrick-purba.json
7bedd950ac83603192f506f3251a2a813d6b3b451585ba82dd0d9be5db8d7546	42990	derived/scholar-gerard-de-pouvourville.json
79ce5724a9d0dc20fe3bfd9e73e4db2ca912ea1dc3f731068d0a09468aa99598	770	derived/source_counts.json
f849751e7b6cefbcd48990feab4f210a4c96fede4be1e4fd88f44e1a800a954f	3630612	derived/works.json
cf65a48f03783f2709ad8384434e5ab77e096377328feb67ce6fb9c24018eb3f	1489	eligibility-manual-review.csv
680a6a8b0b06de11640ac93d1988844b4994d24ff8c8eeb555e53bfc0b370ceb	42	eligibility-unresolved.csv
27dfbdc77c6553b6961102f3a89eb5d12e902bb848d9a3e1d3de3e8fe6b24851	11205	euroqol-ontology-pilot-20.csv
760288166aea15a2b46bca20ac50cb7fbd4864ecc39834a1a7a375c58eccc830	6006	fulltext/api/europe-pmc/P034f025c9af2.json
35c40e015b43f4956e526556f94476d24b20b7ae06c3562a0f1927f3575eee5c	6222	fulltext/api/europe-pmc/P05ea14c529fc.json
69f5a87d503076588b412688dcfc2d4b7be516f79e86ad35b5be1a94fa7fbd98	6709	fulltext/api/europe-pmc/P078c03b5efce.json
cc8a5a1f37feba9d08de504b659cb26ddd56399c4781d1908cbb80b6f0a8abc3	7276	fulltext/api/europe-pmc/P092aa08c9320.json
7451eafbbc8dbac6960bb5a2a48375bd1ff5109595e4692662d45f7c7c9bd965	7133	fulltext/api/europe-pmc/P0c48b2afb94d.json
c323cea6d07cc7be5613768206a942a5810a1625e8ef5bdec9478ef4b5f218ed	197	fulltext/api/europe-pmc/P0cbb0f98ea9e.json
d4f2b1649e3b7f3f72ad1a9654ae5f1cb3f65d05e77859f2c399b2360c3e272f	5681	fulltext/api/europe-pmc/P0cd61e3fa9f6.json
6877d077a8faa24a4acfbd911f4e6c491406743713458eaebfc7b24ad51fa83a	200	fulltext/api/europe-pmc/P0ef22a2d682a.json
ac8b8954fb221ff26eae0ad403c6ee1e35c41093354f4dc87059d8d8a5510881	6234	fulltext/api/europe-pmc/P1141bb655825.json
2b4e7c78caf94bf69a769ab25eaa6bbbd42c09cb97d0d1ed3d0ecc82b5a128fe	8412	fulltext/api/europe-pmc/P21b08206cd9b.json
6fc71b9b9add76084829634ccfe43d9dcc574c7cc1cd8ac8a4577800ac72119b	7576	fulltext/api/europe-pmc/P239faea706d6.json
