aa31848f9246a3cd31b6dcd6e1188c3abcd548b4e1c0e40edc1e01a6936e89d1	34892	EVALUATION.json
a8b4d430d32c11fd0601c448ab52102161635eafddc258d611fb3abd5d533a3f	3636	EVALUATION.md
e8a6bdf3929538b7453da3ba097123efe6a80bd1b2eb25a0865f21735d86ef89	23867	SUMMARY.json
01aea0695235ec15f0532f029a31bb7190d41b83f2637c1287b30ae643af480b	21393	VALIDATION.json
9b3f1b84c1556a51ea24e021a7e26953304a4a63d39d2cfc1158fbea3e8585d2	2034	VALIDATION.md
f78eb488db9f2daa0736da644f8b1bf9664e41e863ebc0580341756716e8bbe2	2523136	calibration-30-final.sqlite
0518dec57312b5083e55c1f183fe163ce64c817841f46daf0145fb0ee058976e	11425	records/B01.md
0f58d705a021a1f70398f0a6514f06b01db7621aef41e323a20820fb2d02eeb5	10805	records/B02.md
21b824895bd33931405c5adaf7ba4642abcaff975b34d35cd8712752fe5e0202	10620	records/B03.md
ae4b0e622abc5035242231c76ac3653c10265d4ab31810f7dc2a247bd0ac8258	10878	records/B04.md
ad1a19ace1078e5797249218081f8bc45ec582976a846b6f36b8e9cb1b9d4f56	10920	records/B05.md
7e80010d3eab5b1095e9eb8cfb41846ff58a59ccb0e48e0b4cdf9d4ed7de8e5b	12153	records/B06.md
98397d7cc7a6b99749fb4432a5a38e051e5370148a34cc22973072d85c70f15c	10112	records/B07.md
d0ec61a1fa6f2ab560519fcd7c7170df0075fd585067e8baa8b78afa0346a928	9709	records/B08.md
3aefd99f71ae1039af72cac276aa91aca6159014a470c1de21cd90a76fbf3b54	8217	records/B09.md
4936d9e79e2c06a029c05473b22eaf51b3483b326f7a249f53e248293800a3a6	11266	records/B10.md
fa5a15e8ff4a5633c0fb89e2fe8066c0aa172b7b9b4deeb6e924b8133288f36a	11146	records/B11.md
682f090be293cec1ee5223255a96b02ca26625ebb9676ea49b9d052ceb30ae5c	12689	records/B12.md
c0c192f9b895fe44a1d134ffa73509ce09029e76ac4351f23ac8cbf2845d1a5f	8738	records/B13.md
0a58200c97c9c423edb11c321d21433fd2528186d4102382babf0764627a0946	9672	records/B14.md
d8f05382fb34133daba50c2b2b87de20e5db34123197471b11608755baaddc74	8386	records/B15.md
21f49ee0d6797c691da8550ab64d552138bc512b31329d8ade6785b1f46ea6aa	10750	records/B16.md
cdeb7e71d9289750db594097bb84ff896ded120fc99537064fb45780d3b891f7	1051	records/B17.md
5e1734513f62287d2d98051c2bbc6f03f876aa890dd30587b336d79cc4ecbdf7	9907	records/B18.md
68cc943069432377dea6faa8c62717d04a8ff04b680c9cdd2e55aae8c8ee0788	13178	records/B19.md
88c47f69d6ba277a00a61834137c0d957628322cf288c8115029c0943a13b502	12507	records/B20.md
59986cce1343062e46cadef51b9dccdc01391fd9bfd9fb63c96d1418abfb017c	9678	records/H01.md
d507517ab4d72bc979c7594cf67b3935ce92ddf4fc156efd961ab4e2644bd465	11111	records/H02.md
05e5ec0c46e924ed2a61626f2b93c2935731a6ea1fd31c625df4d07a07b6cd56	14318	records/H03.md
e2b6915d2084cacf8a413277512b3a52fdbc4519e36b2d238c574a3353411b9e	10168	records/H04.md
fbddb000cd7915edd9145daf0c9e26ab681c24663310023d9422dd80a4152d81	10923	records/H05.md
49267925c9ff0e00a727c86a827684248702900261f8c8b171021b9daa69b09a	10288	records/H06.md
8dd3e360737875527a7de71bb338413b1d96cc5be714e3b9a771a400d1ef2925	13384	records/H07.md
1a74ce27ce550058d4678d4c76538a3d4025718d442a5045cb638bce626641fe	15689	records/H08.md
2c3e18e5d03ff5b7852d254beb9636f3e44953ee747d041aa06728d72d298a0c	1648	records/H09.md
a7a6212acc8a8861f73aec5c77d45cef2c17b23a58b25a126e26ce85cc478e04	10303	records/H10.md
163c99ef3c047a6ac9ae84ad1ed403229f67a28a567ca74e6e1dc596b63014b4	11858	traces/B01.jsonl
879a4bf59f787dcd663eb39ba073f4ac59b1b4f7624e0f3c70e3dfd6086805a9	684	traces/B01.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	traces/B01.stderr.txt
36177afae548d6539be2966e02eb4eb2a0e972b607d539998d83e637a1153532	11246	traces/B02.jsonl
cf134c13d3847416bd3f902c05e6b0ecd52a6a5a6e14155cdb4bd3c9f2f12a19	684	traces/B02.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	traces/B02.stderr.txt
fe9834586e6fd17e2bbf8841a5ea1c4b8dd1614ce314971bbe8507317265d477	11063	traces/B03.jsonl
7aef98d743a43bdb89fa3b3b0c35192213c8dffd1afb710b1ccfc8f8e2cb771c	688	traces/B03.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	traces/B03.stderr.txt
c23ca1a2623b4971e63a2910836df90c8e9b652b04e6d5a1f98c5875311d1c90	11328	traces/B04.jsonl
c9f5beb82c0a773f2794ebc0bdc56ea1ce362864f26738ed47eff4996f0fe56f	688	traces/B04.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	traces/B04.stderr.txt
faa77d1215ad5efec77c221199bdf1ef086fe04c328c5bdd04f4e453236f791e	11376	traces/B05.jsonl
916994bbbb292f5e623974385919227dcf5df001f201fbbd31c99df7462a82ce	684	traces/B05.run.json
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	traces/B05.stderr.txt
7f7ef650664e9012d9a44b7d5b71817e83e0edb5d0aceee3c857074b68926261	12596	traces/B06.jsonl
